Dataset,DefectNum,ModuleNum,DefectRate,ImbLevel,Metrics,Classifier,ImbLearner,ImbLearnerType,AUC,MCC
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,LR,Y,OBst,0.8070 ,0.4367 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,NB,Y,OBst,0.7999 ,0.3951 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,RF,Y,OBst,0.8245 ,0.4870 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,Ripper,Y,OBst,0.8208 ,0.4909 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,SVM,Y,OBst,0.7606 ,0.4573 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,C4.5,Y,OS,0.7062 ,0.4293 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,IBk,Y,OS,0.7823 ,0.3629 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,LR,Y,OS,0.8669 ,0.4351 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,NB,Y,OS,0.7964 ,0.3906 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,RF,Y,OS,0.8238 ,0.4677 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,Ripper,Y,OS,0.7290 ,0.4363 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,SVM,Y,OS,0.7530 ,0.4669 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,C4.5,Y,SBag,0.8388 ,0.4887 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,IBk,Y,SBag,0.8338 ,0.4017 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,LR,Y,SBag,0.8642 ,0.4592 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,NB,Y,SBag,0.8078 ,0.4057 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,RF,Y,SBag,0.8573 ,0.4739 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,Ripper,Y,SBag,0.8563 ,0.4795 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,SVM,Y,SBag,0.7905 ,0.4735 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,C4.5,Y,SBst,0.8292 ,0.4220 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,IBk,Y,SBst,0.8203 ,0.3814 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,LR,Y,SBst,0.8618 ,0.4270 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,NB,Y,SBst,0.8287 ,0.4241 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,RF,Y,SBst,0.8595 ,0.4819 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,Ripper,Y,SBst,0.8440 ,0.4435 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,SVM,Y,SBst,0.7660 ,0.3811 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,C4.5,Y,SMOTE,0.7331 ,0.3834 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,IBk,Y,SMOTE,0.7873 ,0.3364 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,LR,Y,SMOTE,0.8639 ,0.4534 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,NB,Y,SMOTE,0.7727 ,0.3443 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,RF,Y,SMOTE,0.8133 ,0.4455 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,Ripper,Y,SMOTE,0.7593 ,0.4171 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,SVM,Y,SMOTE,0.7547 ,0.4494 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,C4.5,Y,UBag,0.8476 ,0.4857 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,IBk,Y,UBag,0.8410 ,0.4271 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,LR,Y,UBag,0.8667 ,0.4709 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,NB,Y,UBag,0.8328 ,0.4308 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,RF,Y,UBag,0.8550 ,0.4888 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,Ripper,Y,UBag,0.8661 ,0.4735 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,SVM,Y,UBag,0.7592 ,0.4222 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,C4.5,Y,UBst,0.8451 ,0.4387 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,IBk,Y,UBst,0.8399 ,0.4476 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,LR,Y,UBst,0.8586 ,0.4352 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,NB,Y,UBst,0.8391 ,0.4416 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,RF,Y,UBst,0.8558 ,0.4228 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,Ripper,Y,UBst,0.8411 ,0.4366 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,SVM,Y,UBst,0.6815 ,0.2836 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,C4.5,Y,UOBag,0.8504 ,0.4959 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,IBk,Y,UOBag,0.8356 ,0.4049 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,LR,Y,UOBag,0.8669 ,0.4509 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,NB,Y,UOBag,0.8251 ,0.4217 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,RF,Y,UOBag,0.8477 ,0.4858 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,Ripper,Y,UOBag,0.8566 ,0.4779 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,SVM,Y,UOBag,0.7922 ,0.4685 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,C4.5,Y,UOBst,0.8171 ,0.4486 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,IBk,Y,UOBst,0.7985 ,0.3395 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,LR,Y,UOBst,0.8097 ,0.4298 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,NB,Y,UOBst,0.7963 ,0.4026 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,RF,Y,UOBst,0.8149 ,0.4727 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,Ripper,Y,UOBst,0.8183 ,0.4706 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,SVM,Y,UOBst,0.7469 ,0.4417 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,C4.5,Y,UOS,0.7077 ,0.3564 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,IBk,Y,UOS,0.7771 ,0.3040 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,LR,Y,UOS,0.8561 ,0.4416 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,NB,Y,UOS,0.8038 ,0.3928 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,RF,Y,UOS,0.8201 ,0.4376 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,Ripper,Y,UOS,0.7387 ,0.3682 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,SVM,Y,UOS,0.7319 ,0.4460 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,C4.5,Y,US,0.7611 ,0.4135 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,IBk,Y,US,0.7914 ,0.3538 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,LR,Y,US,0.8466 ,0.4255 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,NB,Y,US,0.8106 ,0.4267 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,RF,Y,US,0.8036 ,0.3466 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,Ripper,Y,US,0.7781 ,0.4184 
jedit-4.2,48,367,0.130790191,6.645833333,CK+PROC,SVM,Y,US,0.6728 ,0.4019 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,Bag,0.7995 ,-0.0006 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,Bag,0.8809 ,0.0964 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,Bag,0.7458 ,-0.0051 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,Bag,0.7960 ,0.1226 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,Bag,0.7737 ,0.1894 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,Bag,0.6666 ,0.0364 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,Bag,0.4993 ,0.0000 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,Bst,0.7734 ,0.1824 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,Bst,0.8289 ,0.2842 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,Bst,0.7545 ,0.0360 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,Bst,0.6522 ,0.0791 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,Bst,0.7553 ,0.2186 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,Bst,0.7605 ,0.1149 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,Bst,0.7789 ,-0.0004 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,COS,0.6568 ,0.1589 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,COS,0.8631 ,0.2251 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,COS,0.7708 ,0.1654 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,COS,0.7090 ,0.1811 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,COS,0.8557 ,0.2629 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,COS,0.6657 ,0.2001 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,COS,0.4999 ,-0.0002 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,EM1v1,0.8652 ,0.1692 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,EM1v1,0.8583 ,0.1876 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,EM1v1,0.8271 ,0.1406 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,EM1v1,0.8159 ,0.1456 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,EM1v1,0.8924 ,0.1813 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,EM1v1,0.8650 ,0.1814 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,EM1v1,0.8348 ,0.1540 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,N,none,0.5120 ,-0.0014 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,N,none,0.8316 ,0.3333 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,N,none,0.6718 ,-0.0053 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,N,none,0.7055 ,0.1037 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,N,none,0.6753 ,0.2099 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,N,none,0.5124 ,0.0255 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,N,none,0.5000 ,0.0000 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,OBag,0.7028 ,0.1421 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,OBag,0.8571 ,0.2628 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,OBag,0.7776 ,0.1445 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,OBag,0.6731 ,0.1728 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,OBag,0.8043 ,0.2305 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,OBag,0.7351 ,0.1900 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,OBag,0.7455 ,0.1163 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,OBst,0.7851 ,0.1986 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,OBst,0.7946 ,0.2947 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,OBst,0.7179 ,0.0983 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,OBst,0.7062 ,0.1501 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,OBst,0.7666 ,0.2272 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,OBst,0.7790 ,0.1133 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,OBst,0.7122 ,0.1421 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,OS,0.5928 ,0.1451 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,OS,0.7951 ,0.2639 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,OS,0.7667 ,0.1518 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,OS,0.6631 ,0.1573 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,OS,0.7655 ,0.2098 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,OS,0.6311 ,0.1748 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,OS,0.6768 ,0.1279 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,SBag,0.7050 ,0.1528 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,SBag,0.8783 ,0.2659 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,SBag,0.7745 ,0.1266 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,SBag,0.7011 ,0.1727 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,SBag,0.8033 ,0.2062 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,SBag,0.7625 ,0.1682 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,SBag,0.7424 ,0.1264 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,SBst,0.7260 ,0.1557 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,SBst,0.8494 ,0.1357 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,SBst,0.7911 ,0.1741 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,SBst,0.8198 ,0.1282 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,SBst,0.7796 ,0.1579 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,SBst,0.8139 ,0.1812 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,SBst,0.7996 ,0.1925 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,SMOTE,0.6512 ,0.1740 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,SMOTE,0.7949 ,0.1592 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,SMOTE,0.7243 ,0.0842 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,SMOTE,0.7051 ,0.0571 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,SMOTE,0.7186 ,0.1876 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,SMOTE,0.6564 ,0.1577 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,SMOTE,0.6820 ,0.1324 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,UBag,0.8554 ,0.1878 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,UBag,0.8482 ,0.1960 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,UBag,0.8028 ,0.1487 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,UBag,0.8038 ,0.1447 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,UBag,0.8591 ,0.2031 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,UBag,0.8475 ,0.1865 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,UBag,0.7570 ,0.1525 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,UBst,0.7775 ,0.1383 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,UBst,0.8103 ,0.0757 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,UBst,0.8014 ,0.1283 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,UBst,0.7995 ,0.1426 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,UBst,0.8589 ,0.1847 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,UBst,0.7820 ,0.1415 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,UBst,0.6925 ,0.0550 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,UOBag,0.8258 ,0.1912 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,UOBag,0.8827 ,0.2913 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,UOBag,0.7783 ,0.1191 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,UOBag,0.8130 ,0.2279 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,UOBag,0.8717 ,0.2748 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,UOBag,0.8399 ,0.2281 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,UOBag,0.7669 ,0.1337 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,UOBst,0.7192 ,0.1956 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,UOBst,0.8324 ,0.2688 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,UOBst,0.7401 ,0.1260 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,UOBst,0.7588 ,0.1511 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,UOBst,0.7502 ,0.2468 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,UOBst,0.7624 ,0.1955 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,UOBst,0.6571 ,0.1200 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,UOS,0.6551 ,0.1798 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,UOS,0.8202 ,0.2529 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,UOS,0.7532 ,0.1100 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,UOS,0.7983 ,0.1715 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,UOS,0.8003 ,0.2494 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,UOS,0.6664 ,0.1850 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,UOS,0.6525 ,0.1313 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,C4.5,Y,US,0.7143 ,0.1317 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,IBk,Y,US,0.7623 ,0.1395 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,LR,Y,US,0.7077 ,0.1142 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,NB,Y,US,0.7263 ,0.1334 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,RF,Y,US,0.7841 ,0.1440 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,Ripper,Y,US,0.7170 ,0.1366 
jedit-4.3,11,492,0.022357724,43.72727273,CK+PROC,SVM,Y,US,0.6278 ,0.1321 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,C4.5,Y,Bag,0.8348 ,0.4211 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,IBk,Y,Bag,0.8525 ,0.4824 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,LR,Y,Bag,0.8666 ,0.5267 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,NB,Y,Bag,0.8510 ,0.5807 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,RF,Y,Bag,0.8390 ,0.4179 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,Ripper,Y,Bag,0.8190 ,0.4185 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,SVM,Y,Bag,0.7522 ,0.4931 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,C4.5,Y,Bst,0.7936 ,0.4139 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,IBk,Y,Bst,0.8022 ,0.4043 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,LR,Y,Bst,0.7900 ,0.4978 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,NB,Y,Bst,0.8180 ,0.5420 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,RF,Y,Bst,0.8100 ,0.4279 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,Ripper,Y,Bst,0.8093 ,0.4433 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,SVM,Y,Bst,0.8225 ,0.5137 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,C4.5,Y,COS,0.7462 ,0.4097 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,IBk,Y,COS,0.8177 ,0.4931 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,LR,Y,COS,0.8526 ,0.4727 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,NB,Y,COS,0.8438 ,0.5848 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,RF,Y,COS,0.8103 ,0.4225 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,Ripper,Y,COS,0.7098 ,0.3988 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,SVM,Y,COS,0.6745 ,0.4284 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,C4.5,Y,EM1v1,0.8083 ,0.4251 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,IBk,Y,EM1v1,0.8480 ,0.4775 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,LR,Y,EM1v1,0.8643 ,0.5156 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,NB,Y,EM1v1,0.8402 ,0.5755 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,RF,Y,EM1v1,0.8430 ,0.4652 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,Ripper,Y,EM1v1,0.8102 ,0.4884 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,SVM,Y,EM1v1,0.7546 ,0.5371 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,C4.5,N,none,0.7394 ,0.3879 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,IBk,N,none,0.8111 ,0.4466 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,LR,N,none,0.8542 ,0.5096 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,NB,N,none,0.8354 ,0.5619 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,RF,N,none,0.7940 ,0.3930 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,Ripper,N,none,0.6925 ,0.4408 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,SVM,N,none,0.7037 ,0.4996 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,C4.5,Y,OBag,0.8240 ,0.4031 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,IBk,Y,OBag,0.8608 ,0.4891 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,LR,Y,OBag,0.8535 ,0.5225 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,NB,Y,OBag,0.8604 ,0.5618 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,RF,Y,OBag,0.8333 ,0.4263 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,Ripper,Y,OBag,0.8312 ,0.4396 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,SVM,Y,OBag,0.7778 ,0.4971 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,C4.5,Y,OBst,0.8008 ,0.4261 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,IBk,Y,OBst,0.8278 ,0.4678 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,LR,Y,OBst,0.7961 ,0.4965 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,NB,Y,OBst,0.8387 ,0.5504 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,RF,Y,OBst,0.8007 ,0.3992 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,Ripper,Y,OBst,0.8036 ,0.4320 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,SVM,Y,OBst,0.7923 ,0.4924 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,C4.5,Y,OS,0.7185 ,0.4290 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,IBk,Y,OS,0.8291 ,0.4407 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,LR,Y,OS,0.8377 ,0.5101 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,NB,Y,OS,0.8568 ,0.5522 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,RF,Y,OS,0.8125 ,0.4466 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,Ripper,Y,OS,0.6898 ,0.4017 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,SVM,Y,OS,0.7468 ,0.5078 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,C4.5,Y,SBag,0.8326 ,0.4201 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,IBk,Y,SBag,0.8682 ,0.5405 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,LR,Y,SBag,0.8732 ,0.5314 
log4j-1.0,34,135,0.251851852,2.970588235,CK+PROC,NB,Y,SBag,0.8642 ,0.5808 
